116,Barna Kende,4160,m,7.97,4.43,0,Pasztor Gedeon,4161,m,8.43,3.49,0,Juhasz Aniko,4162,u,8.87,2.02,0,Eros Tamara,4163,v,2.51,3.79,0,N
201,Pinter Marton,4164,m,4.75,1.66,0,Molnar Bettina,4165,v,2.91,2.46,0,Magyar Mihaly,4166,m,7.85,1.27,2,Balog Evelin,4167,m,6.01,4.94,0,N
202,Feher Lenard,4168,u,6.02,3.93,11,Somogyi Brigitta,4169,v,5.85,4.77,0,Meszaros Ervin,4170,v,7.05,4.11,0,Juhasz Soma,4171,m,3.47,2.20,0,N
203,Budai Marcell,4172,v,7.67,2.15,0,Racz Erna,4173,v,2.46,3.28,0,Soos Apollonia,4174,v,2.68,2.07,0,Orosz Fulop,4175,m,3.72,2.03,0,N
204,Balog Iren,4176,m,6.88,1.66,0,Papp Gabriella,4177,m,5.98,3.47,0,Papp Iren,4178,v,2.27,1.86,2,Szabo Albin,4179,u,5.37,4.51,0,N
205,Lengyel Gergely,4180,m,2.70,2.72,0,Balogh Natalia,4181,m,2.72,3.22,0,Lengyel Ildiko,4182,v,5.35,2.93,0,Racz Emma,4183,m,8.66,3.21,0,N
206,Bodnar Biborka,4184,v,2.09,4.56,0,Szabo Judit,4185,m,5.23,4.85,0,Papp David,4186,m,8.85,3.39,0,Nemes Ella,4187,m,8.26,3.14,0,N
207,Olah Terez,4188,m,4.39,1.65,0,Gyori Csanad,4189,v,7.03,2.37,0,Szekely Nora,4190,m,7.97,3.56,0,Feher Angel,4191,u,3.17,2.23,0,N
208,Horvat Terez,4192,m,2.48,4.38,0,Bognar Gyongyi,4193,m,4.16,3.05,0,Nagy Jolan,4194,u,6.44,3.97,0,Balazs Hermina,4195,m,3.61,3.99,0,N
209,Pataki Irma,4196,m,3.35,1.12,3,Vegh Berta,4197,m,2.98,2.16,8,Racz Beata,4198,v,6.19,2.92,0,Olah Amalia,4199,m,5.30,4.38,0,N
210,Kovacs Tamas,4200,u,5.10,3.23,0,Racz Richard,4201,v,4.87,1.58,0,Balazs Attila,4202,m,4.51,2.10,0,Vas Eniko,4203,v,4.88,1.06,0,N
211,Farkas Annamaria,4204,u,5.70,4.21,0,Racz Rebeka,4205,m,6.50,3.62,0,Lakatos Henrietta,4206,m,7.02,4.22,0,Molnar Levente,4207,m,3.58,3.45,19,N
212,Farkas Marietta,4208,v,3.98,4.20,0,Balogh Sarolta,4209,m,2.04,2.36,0,Szabo Narcisz,4210,m,7.05,3.22,5,Szucs Bertalan,4211,m,5.09,2.25,5,N
213,Pasztor Miklos,4212,m,3.28,3.34,0,Lakatos Kornelia,4213,m,5.38,4.85,10,Ujhelyi Bence,4214,m,8.97,4.87,0,Kiss Stefania,4215,m,3.52,2.81,0,N
214,Sipos Levente,4216,v,7.74,3.85,0,Nemet Szerena,4217,m,6.34,4.22,0,Varga Miklos,4218,v,6.81,3.37,0,Molnar Oszkar,4219,v,4.93,3.22,0,N
215,Vegh Marcell,4220,m,5.69,2.43,0,Lakatos Konrad,4221,v,4.11,1.01,0,Racz Agota,4222,m,7.91,1.39,0,Pasztor Iren,4223,m,2.01,3.93,0,N
216,Kocsis Ivan,4224,m,8.98,2.60,0,Feher Beata,4225,v,2.87,3.41,0,Papp Zsuzsanna,4226,u,4.67,1.50,0,Katona Rahel,4227,m,2.58,3.20,0,N
301,Molnar Maria,4228,m,7.09,3.42,0,Varga Ferenc,4229,m,3.06,3.82,0,Boros Vilmos,4230,m,6.82,3.13,0,Lakatos Katalin,4231,m,7.00,3.29,0,N
302,Rozsa Katalin,4232,m,5.03,4.10,0,Katona Tibor,4233,m,6.14,3.80,0,Deak Noemi,4234,m,7.78,3.76,4,Kovacs Daniel,4235,v,2.64,3.01,0,N
303,Soos Kincso,4236,v,8.96,4.62,2,Szabo Bela,4237,m,4.94,1.55,0,Toth Aladar,4238,m,5.22,1.92,0,Lakatos Ildiko,4239,m,3.08,3.41,0,N
304,Hajdu Judit,4240,v,6.90,1.60,0,Vas Irma,4241,m,5.90,1.20,11,Feher Sara,4242,m,7.09,1.72,0,Bodnar Marcell,4243,m,8.61,3.06,0,N
305,Viragh Florian,4244,m,3.58,4.33,0,Szucs Stefania,4245,m,3.73,3.67,15,Gulyas Erno,4246,u,8.32,3.54,0,Lakatos Melania,4247,v,2.61,2.11,0,N
306,Kocsis Tas,4248,m,8.30,2.14,0,Balazs Lilla,4249,m,2.11,4.85,0,Bakos Zsaklin,4250,m,5.17,3.08,0,Vincze Linda,4251,m,5.50,3.24,0,N
307,Nemet Mihaly,4252,u,7.32,3.77,15,Racz Andrea,4253,m,4.76,3.70,0,Horvat Ivett,4254,v,7.42,3.26,0,Kiss Nandor,4255,m,8.87,2.58,0,N
308,Somogyi Jolan,4256,u,5.47,3.08,0,Balazs Bella,4257,m,4.69,2.27,0,Eros Hunor,4258,v,8.94,2.26,0,Fekete Vivien,4259,m,3.02,1.26,0,N
309,Meszaros Bianka,4260,m,8.20,2.44,0,Kis Karina,4261,m,4.76,4.10,0,Ujhelyi Karolina,4262,m,3.69,4.49,0,Olah Melitta,4263,v,7.85,3.46,0,N
310,Balazs Marianna,4264,m,5.63,4.58,0,Pataki Ferenc,4265,m,5.52,1.46,1,Gal Ipoly,4266,v,3.92,1.58,0,Budai Zerind,4267,m,3.79,2.06,0,N
311,Molnar Balazs,4268,m,3.70,2.35,0,Nemes Matyas,4269,v,5.23,1.88,0,Bakos Olimpia,4270,u,7.83,3.41,0,Farkas Zsigmond,4271,m,4.75,1.15,0,N
312,Nemes Ferenc,4272,m,2.50,4.81,0,Papp Ede,4273,m,5.76,2.26,0,Barna Titusz,4274,m,4.65,3.81,0,Farkas Dominika,4275,m,5.16,4.16,0,N
313,Balogh Milan,4276,u,5.82,2.72,0,Lengyel Patricia,4277,u,6.45,4.29,0,Rozsa Oliver,4278,m,8.95,4.22,0,Budai Lilla,4279,m,5.71,4.74,13,N
314,Vas Teodora,4280,v,2.98,3.72,0,Mezo Agota,4281,m,2.26,2.68,0,Toth Aletta,4282,v,5.04,2.00,0,Olah Gerda,4283,v,2.56,2.80,0,N
315,Kozma Taksony,4284,m,8.08,3.65,0,Szilagyi Dora,4285,m,6.26,4.91,0,Kiss Lorand,4286,m,3.61,3.79,0,Vincze Herman,4287,v,2.42,3.02,0,N
316,Hegedus Bernadett,4288,u,4.87,1.18,0,Halasz Lukrecia,4289,m,3.71,4.47,0,Pinter Viktor,4290,m,8.22,2.14,0,Kis Vilma,4291,v,4.58,3.63,0,N
401,Molnar Paula,4292,v,5.93,3.93,0,Varga Karoly,4293,m,5.82,3.79,0,Novak Adam,4294,m,6.29,4.46,10,Fodor Noel,4295,v,8.22,4.58,0,N
402,Olah Maria,4296,m,6.18,2.53,0,Eros Lilla,4297,m,2.28,4.63,0,Orosz Daniella,4298,v,5.76,1.35,0,Szilagyi Lenke,4299,m,3.97,2.34,0,N
403,Pataki Tamas,4300,m,2.22,3.56,0,Balog Richard,4301,m,3.17,1.69,0,Balogh Maria,4302,u,5.96,2.80,0,Rozsa Dalma,4303,m,2.35,4.58,0,N
404,Biro Romeo,4304,m,3.33,2.36,0,Balazs Ramona,4305,v,7.06,3.07,0,Molnar Tivadar,4306,m,3.91,2.95,0,Nagy Oszkar,4307,u,4.50,1.23,3,N
405,Budai Adam,4308,m,4.62,4.82,0,Fekete Botond,4309,m,7.44,1.62,0,Viragh Karola,4310,m,7.29,3.07,0,Horvat Roxana,4311,u,3.96,1.33,0,N
406,Nagy Gertrud,4312,m,4.94,1.58,0,Lakatos Aletta,4313,m,8.87,2.70,0,Vas Bela,4314,v,6.25,3.30,0,Pataki Szabina,4315,u,4.85,2.72,0,N
407,Gal Imola,4316,m,6.62,3.24,17,Fekete Veronika,4317,m,7.84,2.56,0,Balogh Farkas,4318,m,5.83,4.88,0,Kiss Vazul,4319,m,3.53,2.26,0,N
408,Takacs Lorinc,4320,m,5.86,4.77,0,Szabo Karoly,4321,m,7.93,1.43,0,Kocsis Todor,4322,m,4.76,3.56,5,Papp Matild,4323,m,6.88,2.21,17,N
409,Toth Karina,4324,m,4.23,4.82,0,Sipos Alajos,4325,m,5.93,2.99,0,Boros Vanda,4326,v,7.17,3.44,16,Budai Tunde,4327,m,8.98,3.80,0,N
410,Fodor Regina,4328,m,4.05,3.32,0,Molnar Zoltan,4329,m,2.91,3.89,7,Papp Zsombor,4330,v,5.63,2.99,0,Olah Orban,4331,m,7.59,3.50,0,N
411,Hajdu Lehel,4332,v,4.33,2.51,13,Szekely Kristof,4333,v,7.20,4.07,0,Bognar Mihaly,4334,m,5.13,1.50,0,Nagy Bulcsu,4335,m,7.55,2.07,0,N
412,Halasz Gertrud,4336,m,5.94,1.81,7,Papp Gabriella,4337,v,2.13,2.78,16,Bodnar Botond,4338,m,8.82,4.50,0,Pinter Elemer,4339,u,6.05,2.32,0,N
413,Torok Krisztina,4340,m,7.73,2.99,0,Lengyel Gaspar,4341,v,6.13,3.22,0,Soos Ferenc,4342,m,7.71,1.16,0,Pasztor Dorina,4343,v,2.77,4.48,8,N
414,Bakos Koppany,4344,m,5.16,2.87,0,Sipos Kristof,4345,v,7.39,1.17,0,Kovacs Lukacs,4346,m,7.81,3.58,0,Halasz Marcell,4347,v,3.61,3.11,0,N
415,Pataki Beata,4348,m,4.98,4.96,0,Feher Aliz,4349,m,5.13,2.08,0,Tot Benedek,4350,v,3.19,4.25,0,Bakos Eniko,4351,m,8.22,3.34,0,N
416,Szabo Gyozo,4352,m,8.29,4.11,0,Major Achilles,4353,u,6.60,4.76,0,Magyar Miksa,4354,m,4.97,3.85,0,Eros Olga,4355,m,8.12,2.32,0,N
501,Kovats Tamas,4356,m,4.35,4.15,0,Nemeth Balazs,4357,m,4.02,3.79,0,Magyar Piroska,4358,v,5.98,4.50,0,Vas Denes,4359,v,4.72,2.33,0,N
502,Tot Egon,4360,m,6.44,3.97,0,Nemet Anna,4361,v,7.17,2.69,0,Somogyi Pal,4362,m,7.38,2.88,0,Eros Vencel,4363,v,8.05,1.79,0,N
503,Racz Alexandra,4364,m,5.71,3.71,0,Vincze Roland,4365,m,7.98,3.21,0,Vas Edit,4366,m,8.57,3.11,9,Kiss Marianna,4367,m,2.98,1.16,14,N
504,Nagy Levente,4368,v,8.01,2.34,0,Bakos Ilona,4369,m,2.14,2.67,0,Gal Achilles,4370,v,7.36,4.77,0,Szilagyi Maria,4371,v,6.34,3.40,0,N
505,Hajdu Rozsa,4372,m,8.17,2.14,7,Viragh Erno,4373,m,8.85,2.92,12,Viragh Bator,4374,m,4.33,3.59,0,Lengyel Simon,4375,m,7.47,4.17,0,N
506,Szabo Frigyes,4376,u,8.47,4.92,0,Bakos Vince,4377,v,8.93,3.05,0,Vincze Zeno,4378,u,6.32,3.07,0,Gal Geza,4379,m,5.14,4.22,0,N
507,Lakatos Szilveszter,4380,u,7.02,4.33,0,Barna Johanna,4381,m,6.02,2.64,0,Szekely Levente,4382,v,2.42,2.37,0,Vincze Aron,4383,u,8.62,1.52,0,N
508,Szucs Agota,4384,v,3.20,2.66,0,Racz Arnold,4385,m,6.61,2.84,0,Fekete Nikolett,4386,u,2.86,3.68,0,Hegedus Margit,4387,u,8.95,3.22,0,N
509,Kovacs Konstantin,4388,m,8.86,2.89,0,Lakatos Fulop,4389,m,4.17,2.77,0,Mezo Bruno,4390,v,6.95,3.87,0,Kiss Herman,4391,m,7.40,1.42,0,N
510,Takacs Samuel,4392,v,6.24,3.94,0,Meszaros Rahel,4393,v,7.41,3.84,0,Kiraly Fruzsina,4394,m,4.97,4.10,11,Kovacs Lorand,4395,m,7.33,2.68,0,N
511,Takacs Richard,4396,v,4.27,4.14,0,Magyar David,4397,m,3.97,2.63,0,Magyar Aurel,4398,m,5.07,2.72,0,Fodor Zsaklin,4399,m,5.39,2.70,0,N
512,Pataki Medard,4400,m,5.09,4.49,0,Mezo Edina,4401,m,5.46,4.97,0,Varga Cecilia,4402,m,2.55,3.43,0,Fazekas Aranka,4403,m,7.28,2.19,19,N
513,Feher David,4404,m,8.38,2.88,0,Gulyas Rafael,4405,v,8.21,4.79,0,Barna Kornel,4406,m,6.85,3.45,0,Tot Jakab,4407,v,4.69,3.21,0,N
514,Lakatos Zsuzsanna,4408,m,4.88,3.68,0,Magyar Rozalia,4409,m,5.56,1.53,0,Tot Teofil,4410,m,2.17,1.61,0,Biro Andor,4411,v,7.87,1.04,0,N
515,Somogyi Soma,4412,m,8.88,3.80,0,Eros Lajos,4413,m,3.34,2.87,0,Pasztor Jonas,4414,v,3.63,4.47,8,Fekete Tamas,4415,v,8.61,2.82,0,N
516,Magyar Angel,4416,v,3.42,4.28,0,Nemeth Reka,4417,m,6.99,2.86,0,Kovats Fruzsina,4418,u,5.35,2.10,0,Toth Mihaly,4419,m,8.68,3.05,0,N
601,Papp Szabolcs,4420,u,3.94,3.37,0,Kozma Matild,4421,v,6.56,3.98,0,Kiraly Zalan,4422,m,6.45,4.02,0,Szabo Domonkos,4423,m,6.97,1.50,0,I
602,Halasz Marcell,4424,m,8.30,3.08,0,Balogh Matild,4425,m,4.78,4.54,0,Kocsis Villo,4426,v,8.52,3.46,0,Olah Abel,4427,v,6.73,3.20,0,I
603,Bodnar Mercedesz,4428,u,4.36,3.36,0,Kozma Hermina,4429,v,2.68,3.16,0,Hajdu Jolan,4430,m,8.72,3.37,0,Feher Matild,4431,v,2.01,3.87,0,I
604,Szalai Tamas,4432,v,8.23,3.39,0,Toth Todor,4433,m,8.17,1.48,0,Nemet Zsaklin,4434,m,7.32,1.64,0,Nagy Friderika,4435,v,6.79,4.68,0,I
605,Boros Hilda,4436,v,6.25,2.93,2,Gyori Felix,4437,m,3.33,3.26,0,Varga Krisztina,4438,v,8.25,1.64,0,Pasztor Konrad,4439,m,6.94,2.68,0,I
606,Kovats Otilia,4440,v,3.13,4.00,0,Szalai Judit,4441,v,3.51,2.65,0,Nemeth Agota,4442,m,3.79,3.77,0,Varga Marianna,4443,m,2.74,4.66,0,I
607,Hegedus Melania,4444,m,2.53,3.13,0,Farkas Elemer,4445,v,5.99,3.43,0,Rozsa Eszter,4446,m,7.03,3.00,0,Boros Fanni,4447,m,8.98,2.66,0,I
608,Kis Viktoria,4448,u,4.19,1.67,0,Nagy Hunor,4449,m,3.35,2.36,0,Toth Fanni,4450,v,8.65,3.71,0,Kovacs Renata,4451,v,5.46,2.61,0,I
609,Deak Roland,4452,m,3.27,1.68,8,Bakos Rozsa,4453,m,6.49,4.33,0,Molnar Lidia,4454,m,5.57,1.81,0,Horvath Xenia,4455,v,6.48,4.48,0,I
610,Magyar Zsofia,4456,m,3.84,4.16,10,Viragh Domotor,4457,v,3.75,3.57,8,Vegh Kitti,4458,v,6.03,2.88,0,Kis Szilarda,4459,m,2.55,2.53,0,I
611,Balazs Marietta,4460,m,3.63,4.06,0,Deak Tihamer,4461,m,6.53,1.48,0,Kis Zsolt,4462,m,3.29,3.25,0,Halasz Sandor,4463,m,6.08,2.24,0,I
612,Bodnar Margit,4464,m,2.57,2.62,0,Somogyi Bence,4465,m,2.66,1.65,0,Feher Roland,4466,u,7.57,2.99,0,Feher Leo,4467,m,6.53,3.69,0,I
613,Nemeth Jonas,4468,m,7.17,4.89,0,Bodnar Balint,4469,v,5.63,2.81,0,Balog Krisztian,4470,m,6.38,2.72,0,Boros Klotild,4471,u,7.73,3.83,0,I
614,Farkas Rozalia,4472,m,3.50,3.38,0,Pasztor Izso,4473,m,6.22,2.55,2,Bognar Krisztina,4474,u,5.58,3.02,0,Orosz Luca,4475,v,2.52,3.36,0,I
615,Kocsis Adam,4476,m,5.41,3.44,0,Balogh Gyongyver,4477,v,2.91,1.14,0,Katona Edina,4478,m,4.56,2.19,0,Lakatos Paszkal,4479,v,7.59,4.04,17,I
616,Sipos Illes,4480,m,2.64,3.19,0,Mezo Bator,4481,m,3.90,3.75,0,Lengyel Buda,4482,m,7.83,1.53,19,Hajdu Hella,4483,m,6.76,3.15,0,I
701,Farkas Patricia,4484,m,8.29,3.36,0,Major Tas,4485,m,2.85,3.65,0,Vincze Donat,4486,m,2.31,2.34,0,Szalai Barnabas,4487,m,7.26,3.93,0,I
702,Major Gaspar,4488,m,3.56,1.32,0,Gyori Bernat,4489,m,4.99,3.24,0,Vincze Emma,4490,m,3.10,2.95,2,Olah Hortenzia,4491,m,4.62,1.31,0,I
703,Lengyel Lorand,4492,m,7.79,2.06,0,Soos Irma,4493,m,7.40,4.01,0,Kiss Leo,4494,m,5.22,2.75,18,Nagy Pongrac,4495,v,5.56,4.49,0,I
704,Pasztor Lenke,4496,m,7.67,3.18,0,Molnar Sara,4497,m,6.53,2.81,0,Meszaros Taksony,4498,v,6.50,1.96,11,Szekely Melinda,4499,m,7.51,3.72,0,I
705,Vegh Helen,4500,m,2.44,3.38,0,Olah Palma,4501,m,5.16,2.17,0,Sipos Izabella,4502,m,2.34,3.16,0,Fazekas Norbert,4503,m,6.74,2.73,0,I
706,Fazekas Teodora,4504,v,6.14,4.74,0,Horvat Klotild,4505,m,2.39,4.33,0,Pinter Cintia,4506,m,4.35,2.20,0,Vincze Vivien,4507,v,7.98,2.82,0,I
707,Nemet Ors,4508,m,6.16,3.58,0,Lengyel Zelma,4509,v,4.79,3.83,0,Nagy Diana,4510,v,7.13,3.78,0,Olah Erik,4511,m,2.46,3.30,0,I
708,Kovats Jakab,4512,v,7.23,2.52,17,Juhasz Karina,4513,m,5.55,3.35,0,Nemet Szilveszter,4514,u,3.04,3.62,0,Fazekas Agota,4515,m,2.40,4.44,15,I
709,Nagy Laszlo,4516,v,5.68,3.75,0,Hajdu Andrea,4517,m,2.88,2.55,0,Balazs Eleonora,4518,m,4.53,4.16,0,Katona Artur,4519,m,5.48,1.67,0,I
710,Nemeth Barbara,4520,m,4.57,1.50,0,Meszaros Adrienn,4521,v,4.69,2.93,0,Mezo Patrik,4522,v,5.31,2.22,0,Sipos Emil,4523,u,8.18,4.21,0,I
711,Balog Erika,4524,u,7.52,1.50,19,Balogh Henrik,4525,m,4.22,4.17,0,Kiss Hortenzia,4526,m,6.88,2.52,0,Nagy Zakarias,4527,m,2.02,3.21,0,I
712,Balogh Gyarfas,4528,m,5.13,3.95,0,Racz Emma,4529,m,6.66,2.98,0,Szilagyi Gerzson,4530,m,7.85,4.60,0,Hajdu Evelin,4531,u,6.93,4.20,0,I
713,Hajdu Ambrus,4532,m,3.40,2.98,0,Lengyel Eufrozina,4533,u,6.72,3.61,0,Olah Lea,4534,m,4.04,2.12,0,Lengyel Erno,4535,m,2.63,3.16,0,I
714,Fazekas Jeromos,4536,m,4.22,3.28,0,Magyar Petra,4537,m,3.04,3.65,13,Magyar Daniella,4538,m,6.71,4.37,0,Nemes Cecilia,4539,m,8.99,4.62,0,I
715,Fodor Zoltan,4540,v,2.66,3.48,0,Lakatos Donat,4541,m,6.57,4.90,0,Fodor Adrian,4542,m,2.58,4.13,0,Kovacs Eszter,4543,m,2.72,2.08,0,I
716,Nemeth Eva,4544,m,8.13,2.87,0,Biro Cintia,4545,v,2.15,2.29,0,Kovach Miklos,4546,m,7.74,3.53,13,Major Bence,4547,u,7.96,4.38,0,I
801,Papp Csongor,4548,m,7.89,3.78,0,Vas Ibolya,4549,u,5.51,2.13,0,Olah Alexandra,4550,m,6.51,1.73,0,Hegedus Magdolna,4551,v,6.18,2.15,0,I
802,Rozsa Jozsef,4552,m,2.19,1.61,0,Racz Ildiko,4553,v,6.54,4.56,0,Vas Valeria,4554,v,4.39,1.19,0,Boros Judit,4555,u,3.86,3.38,0,I
803,Balogh Karmen,4556,m,5.17,4.52,0,Vegh Martina,4557,v,3.01,1.46,0,Szilagyi Gergo,4558,v,7.72,4.63,2,Kozma Valer,4559,v,4.59,1.36,0,I
804,Budai Lorinc,4560,m,4.36,1.79,0,Szilagyi Frida,4561,v,4.02,3.90,7,Kiraly Rajmund,4562,m,7.60,1.91,0,Hajdu Zoltan,4563,m,5.51,4.92,0,I
805,Lakatos Monika,4564,m,6.84,2.67,1,Szilagyi Auguszta,4565,v,7.31,2.43,0,Kovach Julia,4566,v,5.24,3.90,0,Magyar Katalin,4567,m,3.95,3.08,0,I
806,Lakatos Henrietta,4568,u,8.13,3.70,0,Tot Ivan,4569,m,6.97,3.13,0,Eros Csilla,4570,m,5.12,4.51,0,Boros Izidor,4571,v,6.21,3.28,0,I
807,Molnar Monika,4572,m,2.03,3.62,0,Farkas Emese,4573,m,4.64,2.30,0,Somogyi Kinga,4574,v,2.76,1.50,0,Molnar Agoston,4575,m,3.80,2.91,0,I
808,Orosz Lazar,4576,m,7.75,4.77,0,Racz Csilla,4577,v,3.92,1.36,3,Vas Laszlo,4578,u,2.63,2.80,0,Budai Cecilia,4579,v,4.03,3.90,0,I
809,Pataki Malvin,4580,m,3.85,2.17,0,Nagy Iren,4581,m,7.39,1.62,0,Kovacs Auguszta,4582,m,5.22,3.38,0,Eros Richard,4583,m,7.95,2.63,0,I
810,Kiss Arpadina,4584,m,3.95,4.39,0,Halasz Matyas,4585,v,7.61,3.77,0,Olah Zelma,4586,m,2.10,1.77,0,Balogh Ajtony,4587,v,7.27,1.76,0,I
811,Balazs Mirjam,4588,m,6.36,1.50,19,Barna Ivan,4589,m,6.91,1.95,0,Gal Apollonia,4590,m,4.94,4.57,16,Novak Pal,4591,v,5.39,2.79,0,I
812,Kiraly Bettina,4592,m,3.24,4.67,0,Szalai Kazmer,4593,m,8.57,2.25,0,Novak Andrea,4594,m,6.23,2.36,0,Pasztor Roland,4595,v,5.33,3.94,0,I
813,Papp Gyongyver,4596,u,8.20,4.77,0,Kiss Kitti,4597,m,5.84,1.70,0,Ujhelyi Vanda,4598,m,7.79,3.99,13,Vegh Mihaly,4599,m,7.33,1.99,0,I
814,Szabo Szimonetta,4600,m,6.67,4.15,0,Molnar Ignac,4601,m,2.62,4.25,0,Lengyel Miklos,4602,m,6.17,3.95,0,Bognar Amalia,4603,v,3.83,1.10,0,I
815,Pataki Reka,4604,u,3.45,2.88,0,Horvath Reka,4605,m,4.38,2.42,0,Kozma Samuel,4606,m,3.82,1.68,0,Gal Domonkos,4607,v,4.10,3.66,0,I
816,Molnar Timot,4608,m,5.17,3.65,0,Kiss Vivien,4609,m,6.10,3.61,0,Pinter Csaba,4610,m,6.14,3.73,0,Viragh Liviusz,4611,m,3.57,4.02,0,I
901,Novak Lorant,4612,m,4.75,2.81,0,Kis Fabian,4613,m,3.19,2.21,0,Deak Istvan,4614,m,8.49,3.56,3,Kis Georgina,4615,m,5.82,4.75,0,I
902,Bognar Valter,4616,m,3.96,2.53,0,Feher Eugenia,4617,m,3.27,4.36,0,Soos Edit,4618,m,8.02,3.74,0,Horvat Alexandra,4619,m,5.89,2.47,0,I
903,Farkas Kalman,4620,m,5.09,2.08,1,Kocsis Sarolta,4621,m,8.79,2.87,0,Farkas Marton,4622,m,3.01,3.38,0,Biro Geza,4623,m,2.65,2.14,0,I
904,Balogh Lorant,4624,v,8.31,3.54,0,Feher Jonas,4625,u,3.71,3.21,0,Vegh Felix,4626,m,4.49,1.08,0,Katona Vanda,4627,v,8.65,2.25,0,I
905,Kiss Martina,4628,m,4.53,2.13,15,Bakos Ors,4629,u,7.18,4.90,0,Pataki Virag,4630,v,2.38,1.94,9,Kiraly Maria,4631,v,3.00,1.76,0,I
906,Varga Stella,4632,v,7.37,2.14,0,Molnar Emod,4633,m,4.10,4.88,18,Boros Diana,4634,m,7.77,1.53,0,Barna Odon,4635,u,4.47,2.81,0,I
907,Farkas Marta,4636,v,8.05,4.50,0,Szucs Kornel,4637,m,4.00,3.28,0,Hegedus Arpad,4638,m,7.09,3.62,0,Balogh Zsuzsanna,4639,v,5.48,4.82,0,I
908,Kiss Taksony,4640,u,2.58,2.33,0,Lengyel Rebeka,4641,u,8.05,3.46,0,Kovats Emoke,4642,u,6.66,1.76,0,Szabo Boglarka,4643,m,3.67,2.62,0,I
909,Kocsis Richard,4644,m,8.11,4.82,0,Nemeth Gyongyver,4645,m,3.34,2.95,0,Viragh Apollonia,4646,m,8.79,1.96,0,Gal Mihaly,4647,m,3.15,3.67,0,I
910,Fekete Aranka,4648,v,2.07,4.98,8,Nemes Malvin,4649,v,4.02,2.07,0,Tot Mirella,4650,m,2.28,1.62,0,Bodnar Tiborc,4651,m,8.39,2.70,0,I
911,Olah Salamon,4652,m,3.54,2.34,0,Gulyas Arpad,4653,u,8.25,3.50,0,Bakos Konstantin,4654,m,2.98,3.51,0,Kovacs Amalia,4655,m,3.89,4.15,0,I
912,Szalai Csanad,4656,m,2.85,2.47,0,Kocsis Zerind,4657,m,7.45,3.78,0,Bakos Vanda,4658,m,4.74,2.70,0,Vincze Stella,4659,v,4.65,3.39,0,I
